,categories,coordinates.latitude,coordinates.longitude,id,location.address1,location.address2,location.address3,location.city,location.country,location.formatted_address,location.postal_code,location.state,name,price,rating,review_count,url,cluster_id,score,path
957,"[{'alias': 'bars'}, {'alias': 'newamerican'}, {'alias': 'venues'}]",34.06608681,-118.4127728,1JYtqWdJobz4sxH8ZJ4ATA,9876 Wilshire Blvd,,The Beverly Hilton,Beverly Hills,US,"9876 Wilshire Blvd
The Beverly Hilton
Beverly Hills, CA 90210",90210,CA,Circa 55,$$$,3.5,238,https://www.yelp.com/biz/circa-55-beverly-hills?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,36,5.876576957,3
951,"[{'alias': 'latin'}, {'alias': 'lounges'}, {'alias': 'tapasmallplates'}]",34.06693,-118.4105,RQoD2ucHJJQpCevVNPlLxQ,9850 Wilshire Blvd,,,Beverly Hills,US,"9850 Wilshire Blvd
Beverly Hills, CA 90210",90210,CA,The Rooftop by JG,$$$$,4,306,https://www.yelp.com/biz/the-rooftop-by-jg-beverly-hills-4?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,36,6.485721426,4
955,[{'alias': 'bars'}],34.06556542,-118.4106761,kMCcjfrkN-U89xj0UXiMcQ,9882 S Santa Monica Blvd,,,Beverly Hills,US,"9882 S Santa Monica Blvd
Beverly Hills, CA 90212",90212,CA,The Club Bar at The Peninsula Beverly Hills,$$$$,5,10,https://www.yelp.com/biz/the-club-bar-at-the-peninsula-beverly-hills-beverly-hills?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,36,6,5
952,[{'alias': 'bars'}],34.0663399,-118.41299,LDBm7qP1VBNTX-4sgxl8ww,9876 Wilshire Blvd,,,Beverly Hills,US,"9876 Wilshire Blvd
Beverly Hills, CA 90210",90210,CA,Bar 210,$$$,2,47,https://www.yelp.com/biz/bar-210-beverly-hills?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,36,3.672097858,6
980,"[{'alias': 'newamerican'}, {'alias': 'lounges'}]",34.07123,-118.40028,pinqIcccJ99KfTY4XiQTPw,Crescent Hotel,403 N Crescent Dr,,Beverly Hills,US,"Crescent Hotel
403 N Crescent Dr
Beverly Hills, CA 90210",90210,CA,Crescent Lounge,,5,4,https://www.yelp.com/biz/crescent-lounge-beverly-hills-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,37,5.602059991,1
965,"[{'alias': 'bars'}, {'alias': 'sandwiches'}, {'alias': 'burgers'}]",34.06617,-118.39872,6uCcRqFET5kCO41lg-jDgg,122 S Beverly Dr,,,Beverly Hills,US,"122 S Beverly Dr
Beverly Hills, CA 90212",90212,CA,The Honor Bar,$$,4.5,1559,https://www.yelp.com/biz/the-honor-bar-beverly-hills-3?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,37,7.692846115,2
971,"[{'alias': 'bars'}, {'alias': 'newamerican'}]",34.0667,-118.39617,_XWo0VEj66e29LLDrJPKyA,9360 Wilshire Blvd,,,Beverly Hills,US,"9360 Wilshire Blvd
Beverly Hills, CA 90212",90212,CA,Above SIXTY,$$,4,68,https://www.yelp.com/biz/above-sixty-beverly-hills?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,37,5.832508913,3
966,[{'alias': 'lounges'}],34.06677819,-118.4009979,dI7xCK6fT0PwyqDCDGEedw,9500 Wilshire Blvd,,Beverly Wilshire A Four Seasons Hotel,Beverly Hills,US,"9500 Wilshire Blvd
Beverly Wilshire A Four Seasons Hotel
Beverly Hills, CA 90212",90212,CA,CUT Lounge,$$$,4,93,https://www.yelp.com/biz/cut-lounge-beverly-hills-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,37,5.968482949,4
967,"[{'alias': 'bars'}, {'alias': 'newamerican'}]",34.06668367,-118.400957,wLaC6N-gyY9d2-B6TTSmcw,9500 Wilshire Blvd,,,Beverly Hills,US,"9500 Wilshire Blvd
Beverly Hills, CA 90212",90212,CA,THE Blvd,$$$,3.5,368,https://www.yelp.com/biz/the-blvd-beverly-hills?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,37,6.065847819,5
979,[{'alias': 'lounges'}],34.0692194,-118.3997485,gDFYjeUFcTpk8h0xLbW6ig,301 N Canon Dr,,,Beverly Hills,US,"301 N Canon Dr
Beverly Hills, CA 90210",90210,CA,Grand Havana Room,$$$,4.5,70,https://www.yelp.com/biz/grand-havana-room-beverly-hills?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,37,6.34509804,6
964,"[{'alias': 'newamerican'}, {'alias': 'bars'}, {'alias': 'sandwiches'}]",34.0667,-118.39617,F1_N_Diyjk0pM_6PUpkcMw,9360 Wilshire Blvd,,,Beverly Hills,US,"9360 Wilshire Blvd
Beverly Hills, CA 90212",90212,CA,Caulfield's Bar & Dining Room,$$$,3.5,144,https://www.yelp.com/biz/caulfields-bar-and-dining-room-beverly-hills-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,37,5.658362492,7
985,"[{'alias': 'italian'}, {'alias': 'pizza'}, {'alias': 'cocktailbars'}]",34.023288,-118.395431,vKFeVF4k9oM4Fly67CagZQ,9531 Culver Blvd,,,Culver City,US,"9531 Culver Blvd
Culver City, CA 90232",90232,CA,AR Cucina,$$,4,299,https://www.yelp.com/biz/ar-cucina-culver-city?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,38,6.475671188,1
996,"[{'alias': 'italian'}, {'alias': 'wine_bars'}]",34.0235204,-118.3951265,bmuNQL8-S3_eKZ-M0yIanA,3865 Cardiff Ave,,,Culver City,US,"3865 Cardiff Ave
Culver City, CA 90232",90232,CA,Ugo,$$,3.5,1669,https://www.yelp.com/biz/ugo-culver-city-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,38,6.722456337,2
981,"[{'alias': 'french'}, {'alias': 'bars'}, {'alias': 'breakfast_brunch'}]",34.0219647,-118.3962699,byuWxWTmdw-vfJw29B9MoA,9727 Culver Blvd,,,Culver City,US,"9727 Culver Blvd
Culver City, CA 90232",90232,CA,Meet in Paris,$$,4,1460,https://www.yelp.com/biz/meet-in-paris-culver-city?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,38,7.164352856,3
995,[{'alias': 'jazzandblues'}],34.0219744,-118.3968049,xk9q3DOsJ5v0vucEvtDAFA,9820 Washington Blvd,,The Kirk Douglas Theatre,Culver City,US,"9820 Washington Blvd
The Kirk Douglas Theatre
Culver City, CA 90232",90232,CA,The Jazz Bakery,,3.5,3,https://www.yelp.com/biz/the-jazz-bakery-culver-city-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,38,3.977121255,4
994,"[{'alias': 'theater'}, {'alias': 'musicvenues'}]",34.02637216,-118.3930618,R0eQOFNWt-u7rngVo4-Cqg,9070 Venice Blvd,,,Culver City,US,"9070 Venice Blvd
Culver City, CA 90232",90232,CA,The Actors' Gang,$$,4.5,48,https://www.yelp.com/biz/the-actors-gang-culver-city?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,38,6.181241237,5
984,"[{'alias': 'pizza'}, {'alias': 'italian'}, {'alias': 'bars'}]",34.02205347,-118.3962904,cDOUAhWZdVP8677_ApbvfQ,9725 Culver Blvd,,,Culver City,US,"9725 Culver Blvd
Culver City, CA 90232",90232,CA,Wildcraft,$$,4,964,https://www.yelp.com/biz/wildcraft-culver-city?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,38,6.984077034,6
1008,"[{'alias': 'danceclubs'}, {'alias': 'bars'}]",33.9414558,-118.1330643,wSPbY5UKYBUH-DLhXDqRpw,8239 2nd St,,,Downey,US,"8239 2nd St
Downey, CA 90241",90241,CA,La Casa Del Cuervo,,2,4,https://www.yelp.com/biz/la-casa-del-cuervo-downey?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,39,2.602059991,1
1010,[{'alias': 'hookah_bars'}],33.9413802,-118.1323106,FkOOGn7gvnFeHeic2ceCrA,11029 Downey Ave,,,Downey,US,"11029 Downey Ave
Downey, CA 90241",90241,CA,Mosaik Hookah Lounge,$$,3.5,123,https://www.yelp.com/biz/mosaik-hookah-lounge-downey-2?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,39,5.589905111,2
998,"[{'alias': 'hookah_bars'}, {'alias': 'musicvenues'}]",33.93978535,-118.1321722,s-jEd1uOl9ZNvfSnOG3pNQ,8323 Firestone Blvd,,,Downey,US,"8323 Firestone Blvd
Downey, CA 90241",90241,CA,Hookah Hub,$$,4,121,https://www.yelp.com/biz/hookah-hub-downey?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,39,6.08278537,3
1001,"[{'alias': 'cocktailbars'}, {'alias': 'breakfast_brunch'}, {'alias': 'mexican'}]",33.94102428,-118.132219,m9zW1h-uFRCZQn5Lav6cDA,11040 Downey Ave,,,Downey,US,"11040 Downey Ave
Downey, CA 90241",90241,CA,BRB RestoBar,$$,4,423,https://www.yelp.com/biz/brb-restobar-downey-3?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,39,6.626340367,4
1003,"[{'alias': 'burgers'}, {'alias': 'cocktailbars'}, {'alias': 'steak'}]",33.94141,-118.13253,K9j5sKe7oqBPtNCzUcpmkQ,11033 Downey Ave,,,Downey,US,"11033 Downey Ave
Downey, CA 90241",90241,CA,Lock & Key Social Drinkery and Kitchen,$$,4,1692,https://www.yelp.com/biz/lock-and-key-social-drinkery-and-kitchen-downey-7?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,39,7.228400359,5
997,"[{'alias': 'theater'}, {'alias': 'musicvenues'}]",33.93919754,-118.1296463,YDx3Ay7FqY37H6POHbFcdQ,8435 Firestone Blvd,,,Downey,US,"8435 Firestone Blvd
Downey, CA 90241",90241,CA,Downey Theatre,$$,3.5,22,https://www.yelp.com/biz/downey-theatre-downey-2?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,39,4.842422681,6
1019,"[{'alias': 'newamerican'}, {'alias': 'burgers'}, {'alias': 'beerbar'}]",33.9171292,-118.4161161,nbm4trbAhsN2YXzWnMeeqA,143 Main St,,,El Segundo,US,"143 Main St
El Segundo, CA 90245",90245,CA,Rock & Brews - El Segundo,$$,4,1356,https://www.yelp.com/biz/rock-and-brews-el-segundo-el-segundo?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,40,7.13225969,1
1017,"[{'alias': 'beerbar'}, {'alias': 'newamerican'}, {'alias': 'brewpubs'}]",33.9181418,-118.4158251,dOa2vmwFaveT_OLxjLrnug,204 Main St,,,El Segundo,US,"204 Main St
El Segundo, CA 90245",90245,CA,Brewport Tap House,$$,4.5,330,https://www.yelp.com/biz/brewport-tap-house-el-segundo?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,40,7.01851394,2
1011,"[{'alias': 'tradamerican'}, {'alias': 'sportsbars'}, {'alias': 'pubs'}]",33.91731,-118.41629,H6bijteMCcrwKeAT5IUAQA,123 Main St,,,El Segundo,US,"123 Main St
El Segundo, CA 90245",90245,CA,Tavern On Main,$$,4,303,https://www.yelp.com/biz/tavern-on-main-el-segundo?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,40,6.481442629,3
1013,"[{'alias': 'bars'}, {'alias': 'tradamerican'}]",33.91772,-118.41748,IEmCYFgk6qXyBQqcLWoPzA,145 Richmond St,,,El Segundo,US,"145 Richmond St
El Segundo, CA 90245",90245,CA,Richmond Bar & Grill,$$,4,158,https://www.yelp.com/biz/richmond-bar-and-grill-el-segundo?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,40,6.198657087,4
1026,"[{'alias': 'bars'}, {'alias': 'japanese'}]",33.89014,-118.30583,fUOyyF8X3F4iTKZBESlTFQ,1641 W Redondo Beach Blvd,,,Gardena,US,"1641 W Redondo Beach Blvd
Gardena, CA 90247",90247,CA,Happa Restaurant,$$,4,131,https://www.yelp.com/biz/happa-restaurant-gardena?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,41,6.117271296,1
1027,"[{'alias': 'karaoke'}, {'alias': 'sportsbars'}, {'alias': 'italian'}]",33.8899618,-118.305094,GJC-tDSYmP2PReInL38uKw,1605 W Redondo Beach Blvd,,,Gardena,US,"1605 W Redondo Beach Blvd
Gardena, CA 90247",90247,CA,The Suzuran,$,4,17,https://www.yelp.com/biz/the-suzuran-gardena?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,41,5.230448921,2
1028,"[{'alias': 'karaoke'}, {'alias': 'wine_bars'}, {'alias': 'beerbar'}]",33.88931795,-118.3077221,gg8ThdN8zZIn_XLTamDi1A,1717 W Redondo Beach Blvd,,,Gardena,US,"1717 W Redondo Beach Blvd
Gardena, CA 90247",90247,CA,Bar 104,$$,4,9,https://www.yelp.com/biz/bar-104-gardena?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,41,4.954242509,3
1025,[{'alias': 'poolhalls'}],33.8887591,-118.3101471,zmNxiZpeXrSrXrof4Kr1LA,1851 W Redondo Beach Blvd,,,Gardena,US,"1851 W Redondo Beach Blvd
Gardena, CA 90247",90247,CA,Seoul Billiard,$,5,24,https://www.yelp.com/biz/seoul-billiard-gardena?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,41,6.380211242,4
1063,[{'alias': 'bars'}],33.8830299,-118.409462,oLXsTTfyQkCCqy-nBabViw,900 Manhattan Ave,,,Manhattan Beach,US,"900 Manhattan Ave
Manhattan Beach, CA 90266",90266,CA,Downstairs Bar,$$$,3.5,20,https://www.yelp.com/biz/downstairs-bar-manhattan-beach?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,43,4.801029996,1
1057,"[{'alias': 'steak'}, {'alias': 'cocktailbars'}]",33.8829398,-118.4100003,PDOdkPzzekEO2tk7wg20YQ,903 Manhattan Ave,,,Manhattan Beach,US,"903 Manhattan Ave
Manhattan Beach, CA 90266",90266,CA,The Arthur J,$$$$,4.5,461,https://www.yelp.com/biz/the-arthur-j-manhattan-beach?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,43,7.163700925,2
1061,"[{'alias': 'divebars'}, {'alias': 'tradamerican'}]",33.88433,-118.41115,zoXseSuxvkkv-IkmYBzT2g,116 Manhattan Beach Blvd,,,Manhattan Beach,US,"116 Manhattan Beach Blvd
Manhattan Beach, CA 90266",90266,CA,Shellback Tavern,$$,3.5,298,https://www.yelp.com/biz/shellback-tavern-manhattan-beach?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,43,5.974216264,3
1059,"[{'alias': 'venues'}, {'alias': 'newamerican'}, {'alias': 'cocktailbars'}]",33.88478,-118.41135,a0iOCnbhj_O-8AjoK2mayw,117 Manhattan Beach Blvd,,,Manhattan Beach,US,"117 Manhattan Beach Blvd
Manhattan Beach, CA 90266",90266,CA,The Strand House,$$$,4,1768,https://www.yelp.com/biz/the-strand-house-manhattan-beach?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,43,7.247482261,4
1064,"[{'alias': 'cocktailbars'}, {'alias': 'lounges'}]",33.88478,-118.41135,pf0QpBRe3vk6kyURZb7BtA,117 Manhattan Beach Blvd,,,Manhattan Beach,US,"117 Manhattan Beach Blvd
Manhattan Beach, CA 90266",90266,CA,StrandBar,$$,3.5,28,https://www.yelp.com/biz/strandbar-manhattan-beach-2?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,43,4.947158031,5
1066,"[{'alias': 'restaurants'}, {'alias': 'musicvenues'}, {'alias': 'souvenirs'}]",33.8389818,-118.3913326,vDfNA7UCoKK3q1kkm7EOsQ,100 Fisherman's Wharf,,,Redondo Beach,US,"100 Fisherman's Wharf
Redondo Beach, CA 90277",90277,CA,Redondo Beach Pier,$$,4,432,https://www.yelp.com/biz/redondo-beach-pier-redondo-beach?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,44,6.635483747,1
1069,"[{'alias': 'seafood'}, {'alias': 'cocktailbars'}, {'alias': 'steak'}]",33.839258,-118.391556,Cgy8K2Z6q-D7OeBHXKpmdQ,210 Fishermans Wharf,,,Redondo Beach,US,"210 Fishermans Wharf
Redondo Beach, CA 90277",90277,CA,Tony's On the Pier,$$,3.5,949,https://www.yelp.com/biz/tonys-on-the-pier-redondo-beach?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,44,6.477266212,2
1068,"[{'alias': 'bars'}, {'alias': 'seafood'}]",33.839267,-118.391557,RyTRbKm6TuTA5W0uSmKQig,121 W Torrance Blvd,Ste 103,,Redondo Beach,US,"121 W Torrance Blvd
Ste 103
Redondo Beach, CA 90277",90277,CA,Tonys on the Pier,,3,14,https://www.yelp.com/biz/tonys-on-the-pier-redondo-beach-2?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,44,4.146128036,3
1075,"[{'alias': 'seafoodmarkets'}, {'alias': 'seafood'}, {'alias': 'beerbar'}]",33.84075477,-118.3907894,bHaMJBeMXveeDDz2pItKMA,130 S International Boardwalk,,,Redondo Beach,US,"130 S International Boardwalk
Redondo Beach, CA 90277",90277,CA,Quality Seafood,$$,4,1287,https://www.yelp.com/biz/quality-seafood-redondo-beach?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,44,7.109578547,4
1067,"[{'alias': 'mexican'}, {'alias': 'bars'}, {'alias': 'breakfast_brunch'}]",33.838945,-118.39095,lQZODIsUWLqfJLZvubM6iQ,100 Fishermans Wharf,Ste G,,Redondo Beach,US,"100 Fishermans Wharf
Ste G
Redondo Beach, CA 90277",90277,CA,El Torito,$$,3.5,700,https://www.yelp.com/biz/el-torito-redondo-beach?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,44,6.34509804,5
1083,"[{'alias': 'cocktailbars'}, {'alias': 'mexican'}, {'alias': 'breakfast_brunch'}]",33.8188,-118.38666,yqZF0sPLG9KngS_QxQPkBw,228 Ave I,,,Redondo Beach,US,"228 Ave I
Redondo Beach, CA 90277",90277,CA,Kalaveras,$$,3.5,126,https://www.yelp.com/biz/kalaveras-redondo-beach?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,45,5.600370545,1
1086,"[{'alias': 'bars'}, {'alias': 'irish'}]",33.81798935,-118.3876877,B9zQTRLN2OYNxPtqNRZp7g,1712 S Catalina Ave,,,Redondo Beach,US,"1712 S Catalina Ave
Redondo Beach, CA 90277",90277,CA,Hennessey's,$$,3.5,214,https://www.yelp.com/biz/hennesseys-redondo-beach-2?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,45,5.830413773,2
1078,"[{'alias': 'steak'}, {'alias': 'bars'}, {'alias': 'seafood'}]",33.8187506,-118.3851383,1Q9StN24nFr4L7cvV3hNEw,314 Avenue I,,,Redondo Beach,US,"314 Avenue I
Redondo Beach, CA 90277",90277,CA,The Bull Pen,$$,4,344,https://www.yelp.com/biz/the-bull-pen-redondo-beach?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,45,6.536558443,3
1085,"[{'alias': 'breakfast_brunch'}, {'alias': 'bars'}, {'alias': 'tradamerican'}]",33.81924,-118.38569,BdpybDHDsmfZKpmZ-pmhhw,1617 S Pacific Coast Hwy,Ste 102,,Redondo Beach,US,"1617 S Pacific Coast Hwy
Ste 102
Redondo Beach, CA 90277",90277,CA,Good Stuff,$$,4,543,https://www.yelp.com/biz/good-stuff-redondo-beach-2?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,45,6.73479983,4
1077,"[{'alias': 'newamerican'}, {'alias': 'burgers'}, {'alias': 'beerbar'}]",33.818319,-118.384064,SFwfENwN9WVRgP1mA4aNZg,6300 S Pacific Coast Hwy,,,Redondo Beach,US,"6300 S Pacific Coast Hwy
Redondo Beach, CA 90277",90277,CA,Rock & Brews - Redondo Beach,$$,4,1047,https://www.yelp.com/biz/rock-and-brews-redondo-beach-redondo-beach-4?adjust_creative=KbX-3VX0iTtesKGOSeyYSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=KbX-3VX0iTtesKGOSeyYSg,45,7.019946682,5
1094,"[{'alias': 'seafood'}, {'alias': 'venues'}, {'alias': 'sportsbars'}]",33.998649,-118.4809364,5hSEDBkSabGSfZRgiePPKQ,174 Kinney St,,,Santa Monica,US,"174 Kinney St
Santa Monica, CA 90405",90405,CA,Enterprise Fish,$$,3.5,1952,https://www.yelp.com/biz/enterprise-fish-santa-monica-8?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,46,6.790479813,1
1103,"[{'alias': 'danceclubs'}, {'alias': 'bars'}]",33.99976,-118.48158,zE3eBlH47SpG1ZfVwRPeIw,2810 Main St,,,Santa Monica,US,"2810 Main St
Santa Monica, CA 90405",90405,CA,Nameless Bar & Nightclub,$$,3,20,https://www.yelp.com/biz/nameless-bar-and-nightclub-santa-monica?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,46,4.301029996,2
1107,"[{'alias': 'italian'}, {'alias': 'wine_bars'}, {'alias': 'cocktailbars'}]",34.00112,-118.48295,UBPM1nF87u4bFu3G-E-Jcg,2654 Main St,,,Santa Monica,US,"2654 Main St
Santa Monica, CA 90405",90405,CA,La Vecchia Cucina,$$,4,708,https://www.yelp.com/biz/la-vecchia-cucina-santa-monica?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,46,6.850033258,3
1109,"[{'alias': 'irish_pubs'}, {'alias': 'pianobars'}, {'alias': 'sportsbars'}]",34.00072,-118.48263,3xGaFndV9BokzouhN0dMmA,2702 Main St,,,Santa Monica,US,"2702 Main St
Santa Monica, CA 90405",90405,CA,Jameson's Pub,,3.5,60,https://www.yelp.com/biz/jamesons-pub-santa-monica?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,46,5.27815125,4
1089,"[{'alias': 'cocktailbars'}, {'alias': 'italian'}, {'alias': 'tradamerican'}]",34.003757,-118.484819,#NAME?,2435 Main St,,,Santa Monica,US,"2435 Main St
Santa Monica, CA 90405",90405,CA,Tipsy Chef,,2.5,2,https://www.yelp.com/biz/tipsy-chef-santa-monica?adjust_creative=8-OWAMyq9TD-D2E2r9j3cg&utm_campaign=yelp_api_v3&utm_medium=api_v3_graphql&utm_source=8-OWAMyq9TD-D2E2r9j3cg,46,2.801029996,5
